0.062257,-0.034915,0.021642
0.02657,0.006116,0.0046423
0.0029933,-0.032203,0.019843
0.061848,-0.02813,0.022851
0.015625,0.0059611,0.0062649
0.0127,-0.035946,0.018819
0.060915,-0.014334,0.022223
0.0067053,0.0044872,0.0090631
0.025109,-0.03737,0.018663
0.058612,-0.0023558,0.022473
