vector_field:0,vector_field:1,vector_field:2,vtkOriginalPointIds,Points:0,Points:1,Points:2
0.000342631,-0.00309645,0.00373249,5442,109.983,123,18
0.00351689,-0.0429763,0.0264087,5443,110,123.138,18
0.0221813,-0.310154,0.192696,5444,110.108,124,18
0.0107666,-0.131567,0.0808473,5445,110,124,18.5777
0.0698445,-0.325915,0.222758,5446,110.232,125,18
0.0273624,-0.352246,0.131816,5447,110.357,126,18
0.0740879,-0.345741,0.079222,5448,110.482,127,18
0.0755959,-0.342496,-0.00383663,5449,110.607,128,18
0.112264,-0.298459,-0.00226042,5450,110.732,129,18
0.0972497,-0.302589,-0.0189144,5451,110.857,130,18
0.0826412,-0.311167,-0.0648437,5452,110.981,131,18
0.0841521,-0.308843,-0.0775967,5453,111,131.148,18
0.0960968,-0.293038,-0.150984,5454,111.106,132,18
0.102232,-0.312642,-0.134604,5455,111,132,18.5708
0.14804,-0.295928,-0.168482,5456,111.231,133,18
0.153613,-0.298286,-0.225954,5457,111.356,134,18
0.160645,-0.287288,-0.278453,5458,111.481,135,18
0.157123,-0.24764,-0.297119,5459,111.606,136,18
0.157008,-0.219749,-0.25527,5460,111.731,137,18
0,0,0,5461,111.855,138,18
0,0,0,5462,111.98,139,18
0,0,0,5463,112,139.159,18
0,0,0,5464,112.105,140,18
0,0,0,5465,112,140,18.5638
0,0,0,5466,112.23,141,18
0,0,0,5467,112.355,142,18
0,0,0,5468,112.48,143,18
0,0,0,5469,112.604,144,18
0,0,0,5470,112.729,145,18
0,0,0,5471,112.854,146,18
0,0,0,5472,112.979,147,18
0,0,0,5473,113,147.169,18
0,0,0,5474,113.104,148,18
0,0,0,5475,113,148,18.5569
0,0,0,5476,113.229,149,18
0,0,0,5477,113.353,150,18
0,0,0,5478,113.478,151,18
-0,-0,-0,5712,107.924,108,19
-0,-0,-0,5713,108,108.609,19
-0,-0,-0,5714,108.049,109,19
-0,-0,-0,5715,108,109,19.2618
-0,-0,-0,5716,108.174,110,19
-0,-0,-0,5717,108,110,19.932
0,0,0,5718,108.298,111,19
0,0,0,5719,108.423,112,19
0,0,0,5720,108.548,113,19
0,0,0,5721,108.673,114,19
0,0,0,5722,108.798,115,19
0,0,0,5723,108.923,116,19
0,0,0,5724,109,116.62,19
0,0,0,5725,109.047,117,19
0,0,0,5726,109,117,19.2549
0,0,0,5727,109.172,118,19
0,0,0,5728,109,118,19.925
0,0,0,5729,109.297,119,19
0,0,0,5730,109.422,120,19
0,0,0,5731,109.547,121,19
0,0,0,5732,109.672,122,19
0,0,0,5733,109.797,123,19
0.0081429,-0.0103125,0.00883279,5734,109.921,124,19
0.0652278,-0.196318,0.112095,5735,110,124.63,19
0.098742,-0.297187,0.169689,5736,110.046,125,19
0.0778584,-0.234333,0.133801,5737,110,125,19.2479
0.0294063,-0.391256,0.0500665,5738,110.171,126,19
0.04183,-0.295116,-0.00739098,5739,110,126,19.9181
0.0792518,-0.388198,0.00320768,5740,110.296,127,19
0.109368,-0.338907,-0.0381103,5741,110.421,128,19
0.130525,-0.259118,-0.00355077,5742,110.546,129,19
0.102614,-0.307521,-0.0125704,5743,110.67,130,19
0.0985414,-0.323961,-0.0666805,5744,110.795,131,19
0.10734,-0.329079,-0.122335,5745,110.92,132,19
0.115788,-0.319242,-0.142054,5746,111,132.64,19
0.118905,-0.31441,-0.154117,5747,111.045,133,19
0.110107,-0.31372,-0.146236,5748,111,133,19.2409
0.0923965,-0.316327,-0.198316,5749,111.17,134,19
-0.0458108,-0.320016,-0.207002,5750,111,134,19.9111
0.0919651,-0.307115,-0.263857,5751,111.295,135,19
0.0811006,-0.20597,-0.215786,5752,111.419,136,19
0,0,0,5753,111.544,137,19
0,0,0,5754,111.669,138,19
0,0,0,5755,111.794,139,19
0,0,0,5756,111.919,140,19
0,0,0,5757,112,140.651,19
0,0,0,5758,112.044,141,19
0,0,0,5759,112,141,19.234
0,0,0,5760,112.168,142,19
0,0,0,5761,112,142,19.9042
0,0,0,5762,112.293,143,19
0,0,0,5763,112.418,144,19
0,0,0,5764,112.543,145,19
0,0,0,5765,112.668,146,19
0,0,0,5766,112.793,147,19
0,0,0,5767,112.917,148,19
0,0,0,5768,113,148.661,19
0,0,0,5769,113.042,149,19
0,0,0,5770,113,149,19.227
0,0,0,5771,113.167,150,19
0,0,0,5772,113,150,19.8972
0,0,0,5773,113.292,151,19
-0,-0,-0,6011,107.738,108,20
-0,-0,-0,6012,107.862,109,20
-0,-0,-0,6013,107.987,110,20
0,0,0,6014,108,110.101,20
0,0,0,6015,108.112,111,20
0,0,0,6016,108,111,20.6022
0,0,0,6017,108.237,112,20
0,0,0,6018,108.362,113,20
0,0,0,6019,108.487,114,20
0,0,0,6020,108.612,115,20
0,0,0,6021,108.736,116,20
0,0,0,6022,108.861,117,20
0,0,0,6023,108.986,118,20
0,0,0,6024,109,118.112,20
0,0,0,6025,109.111,119,20
0,0,0,6026,109,119,20.5952
0,0,0,6027,109.236,120,20
0,0,0,6028,109.361,121,20
0,0,0,6029,109.485,122,20
0,0,0,6030,109.61,123,20
0,0,0,6031,109.735,124,20
0,0,0,6032,109.86,125,20
0.0428432,-0.285416,-0.0128884,6033,109.985,126,20
0.0491854,-0.289753,-0.0136913,6034,110,126.122,20
0.0874855,-0.30789,-0.0137327,6035,110.11,127,20
0.0389255,-0.1316,-0.0056373,6036,110,127,20.5883
0.126531,-0.241795,-0.0557596,6037,110.234,128,20
0.106321,-0.0869451,-0.0286156,6038,110.359,129,20
0.108068,-0.199033,-0.0189893,6039,110.484,130,20
0.0990891,-0.290887,-0.0234395,6040,110.609,131,20
0.106365,-0.325678,-0.091125,6041,110.734,132,20
0.0760465,-0.317378,-0.128477,6042,110.859,133,20
-0.0576305,-0.320634,-0.207034,6043,110.983,134,20
-0.0486117,-0.317208,-0.203845,6044,111,134.133,20
0.0208465,-0.262903,-0.163357,6045,111.108,135,20
0.00978842,-0.123445,-0.0767035,6046,111,135,20.5813
0,0,0,6047,111.233,136,20
0,0,0,6048,111.358,137,20
0,0,0,6049,111.483,138,20
0,0,0,6050,111.608,139,20
0,0,0,6051,111.732,140,20
0,0,0,6052,111.857,141,20
0,0,0,6053,111.982,142,20
0,0,0,6054,112,142.143,20
0,0,0,6055,112.107,143,20
0,0,0,6056,112,143,20.5743
0,0,0,6057,112.232,144,20
0,0,0,6058,112.357,145,20
0,0,0,6059,112.481,146,20
0,0,0,6060,112.606,147,20
0,0,0,6061,112.731,148,20
0,0,0,6062,112.856,149,20
0,0,0,6063,112.981,150,20
0,0,0,6064,113,150.153,20
0,0,0,6065,113.106,151,20
0,0,0,6066,113,151,20.5674
0,0,0,6300,107.551,108,21
-0,-0,-0,6301,107.676,109,21
-0,-0,-0,6302,107.801,110,21
-0,-0,-0,6303,107.926,111,21
0,0,0,6304,108,111.594,21
0,0,0,6305,108.051,112,21
0,0,0,6306,108,112,21.2724
0,0,0,6307,108.176,113,21
0,0,0,6308,108,113,21.9425
0,0,0,6309,108.3,114,21
0,0,0,6310,108.425,115,21
0,0,0,6311,108.55,116,21
0,0,0,6312,108.675,117,21
0,0,0,6313,108.8,118,21
0,0,0,6314,108.925,119,21
0,0,0,6315,109,119.604,21
0,0,0,6316,109.049,120,21
0,0,0,6317,109,120,21.2654
0,0,0,6318,109.174,121,21
0,0,0,6319,109,121,21.9356
0,0,0,6320,109.299,122,21
0,0,0,6321,109.424,123,21
0,0,0,6322,109.549,124,21
0,0,0,6323,109.674,125,21
0,0,0,6324,109.798,126,21
0,0,0,6325,109.923,127,21
0,0,0,6326,110,127.614,21
0,0,0,6327,110.048,128,21
0,0,0,6328,110,128,21.2584
0.0525736,0.272576,-0.0485211,6329,110.173,129,21
0.00453859,0.023531,-0.00418875,6330,110,129,21.9286
0.0446377,0.142821,0.0459006,6331,110.298,130,21
0.03026,-0.0791278,0.0171622,6332,110.423,131,21
0.0195777,-0.116237,0.0214754,6333,110.547,132,21
0.00995946,-0.125485,-0.0201141,6334,110.672,133,21
-0,-0,-0,6335,110.797,134,21
0,0,0,6336,110.922,135,21
0,0,0,6337,111,135.625,21
0,0,0,6338,111.047,136,21
0,0,0,6339,111,136,21.2515
0,0,0,6340,111.172,137,21
0,0,0,6341,111,137,21.9216
0,0,0,6342,111.297,138,21
0,0,0,6343,111.421,139,21
0,0,0,6344,111.546,140,21
0,0,0,6345,111.671,141,21
0,0,0,6346,111.796,142,21
0,0,0,6347,111.921,143,21
0,0,0,6348,112,143.635,21
0,0,0,6349,112.046,144,21
0,0,0,6350,112,144,21.2445
0,0,0,6351,112.17,145,21
0,0,0,6352,112,145,21.9147
0,0,0,6353,112.295,146,21
0,0,0,6354,112.42,147,21
0,0,0,6355,112.545,148,21
0,0,0,6356,112.67,149,21
0,0,0,6357,112.795,150,21
0,0,0,6358,112.919,151,21
0,0,0,6600,107.365,108,22
-0,-0,-0,6601,107.49,109,22
-0,-0,-0,6602,107.615,110,22
-0,-0,-0,6603,107.74,111,22
0,0,0,6604,107.864,112,22
0,0,0,6605,107.989,113,22
0,0,0,6606,108,113.086,22
0,0,0,6607,108.114,114,22
0,0,0,6608,108,114,22.6127
0,0,0,6609,108.239,115,22
0,0,0,6610,108.364,116,22
0,0,0,6611,108.489,117,22
0,0,0,6612,108.613,118,22
0,0,0,6613,108.738,119,22
0,0,0,6614,108.863,120,22
0,0,0,6615,108.988,121,22
0,0,0,6616,109,121.096,22
0,0,0,6617,109.113,122,22
0,0,0,6618,109,122,22.6057
0,0,0,6619,109.238,123,22
0,0,0,6620,109.363,124,22
0,0,0,6621,109.487,125,22
0,0,0,6622,109.612,126,22
0,0,0,6623,109.737,127,22
0,0,0,6624,109.862,128,22
-0,-0,-0,6625,109.987,129,22
0,0,0,6626,110,129.107,22
0,0,0,6627,110.112,130,22
0,0,0,6628,110,130,22.5988
0,0,0,6629,110.236,131,22
0,0,0,6630,110.361,132,22
0,0,0,6631,110.486,133,22
0,0,0,6632,110.611,134,22
0,0,0,6633,110.736,135,22
0,0,0,6634,110.861,136,22
0,0,0,6635,110.985,137,22
0,0,0,6636,111,137.117,22
0,0,0,6637,111.11,138,22
0,0,0,6638,111,138,22.5918
0,0,0,6639,111.235,139,22
0,0,0,6640,111.36,140,22
0,0,0,6641,111.485,141,22
0,0,0,6642,111.61,142,22
0,0,0,6643,111.734,143,22
0,0,0,6644,111.859,144,22
0,0,0,6645,111.984,145,22
0,0,0,6646,112,145.127,22
0,0,0,6647,112.109,146,22
0,0,0,6648,112,146,22.5849
0,0,0,6649,112.234,147,22
0,0,0,6650,112.359,148,22
0,0,0,6651,112.483,149,22
0,0,0,6652,112.608,150,22
0,0,0,6653,112.733,151,22
-0,-0,-0,6885,107.179,108,23
-0,-0,-0,6887,107.304,109,23
-0,-0,-0,6888,107.429,110,23
0,0,0,6889,107.553,111,23
0,0,0,6890,107.678,112,23
0,0,0,6891,107.803,113,23
0,0,0,6892,107.928,114,23
0,0,0,6893,108,114.578,23
0,0,0,6894,108.053,115,23
0,0,0,6895,108,115,23.2829
0,0,0,6896,108.178,116,23
0,0,0,6897,108,116,23.953
0,0,0,6898,108.302,117,23
0,0,0,6899,108.427,118,23
0,0,0,6900,108.552,119,23
0,0,0,6901,108.677,120,23
0,0,0,6902,108.802,121,23
0,0,0,6903,108.927,122,23
0,0,0,6904,109,122.588,23
0,0,0,6905,109.051,123,23
0,0,0,6906,109,123,23.2759
0,0,0,6907,109.176,124,23
0,0,0,6908,109,124,23.9461
0,0,0,6909,109.301,125,23
0,0,0,6910,109.426,126,23
0,0,0,6911,109.551,127,23
0,0,0,6912,109.676,128,23
0,0,0,6913,109.8,129,23
0,0,0,6914,109.925,130,23
0,0,0,6915,110,130.599,23
0,0,0,6916,110.05,131,23
0,0,0,6917,110,131,23.269
0,0,0,6918,110.175,132,23
0,0,0,6919,110,132,23.9391
0,0,0,6920,110.3,133,23
0,0,0,6921,110.425,134,23
0,0,0,6922,110.549,135,23
0,0,0,6923,110.674,136,23
0,0,0,6924,110.799,137,23
0,0,0,6925,110.924,138,23
0,0,0,6926,111,138.609,23
0,0,0,6927,111.049,139,23
0,0,0,6928,111,139,23.262
0,0,0,6929,111.174,140,23
0,0,0,6930,111,140,23.9322
0,0,0,6931,111.298,141,23
0,0,0,6932,111.423,142,23
0,0,0,6933,111.548,143,23
0,0,0,6934,111.673,144,23
0,0,0,6935,111.798,145,23
0,0,0,6936,111.923,146,23
0,0,0,6937,112,146.619,23
0,0,0,6938,112.048,147,23
0,0,0,6939,112,147,23.255
0,0,0,6940,112.172,148,23
0,0,0,6941,112,148,23.9252
0,0,0,6942,112.297,149,23
0,0,0,6943,112.422,150,23
0,0,0,6944,112.547,151,23
-0,-0,-0,7186,106.993,108,24
-0,-0,-0,7187,107,108.06,24
-0,-0,-0,7188,107.117,109,24
-0,-0,-0,7189,107,109,24.6302
-0,-0,-0,7190,107.242,110,24
0,0,0,7191,107.367,111,24
0,0,0,7192,107.492,112,24
0,0,0,7193,107.617,113,24
0,0,0,7194,107.742,114,24
0,0,0,7195,107.866,115,24
0,0,0,7196,107.991,116,24
0,0,0,7197,108,116.07,24
0,0,0,7198,108.116,117,24
0,0,0,7199,108,117,24.6232
0,0,0,7200,108.241,118,24
0,0,0,7201,108.366,119,24
0,0,0,7202,108.491,120,24
0,0,0,7203,108.615,121,24
0,0,0,7204,108.74,122,24
0,0,0,7205,108.865,123,24
0,0,0,7206,108.99,124,24
0,0,0,7207,109,124.08,24
0,0,0,7208,109.115,125,24
0,0,0,7209,109,125,24.6163
0,0,0,7210,109.24,126,24
0,0,0,7211,109.364,127,24
0,0,0,7212,109.489,128,24
0,0,0,7213,109.614,129,24
0,0,0,7214,109.739,130,24
0,0,0,7215,109.864,131,24
0,0,0,7216,109.989,132,24
0,0,0,7217,110,132.091,24
0,0,0,7218,110.113,133,24
0,0,0,7219,110,133,24.6093
0,0,0,7220,110.238,134,24
0,0,0,7221,110.363,135,24
0,0,0,7222,110.488,136,24
0,0,0,7223,110.613,137,24
0,0,0,7224,110.738,138,24
0,0,0,7225,110.863,139,24
0,0,0,7226,110.987,140,24
0,0,0,7227,111,140.101,24
0,0,0,7228,111.112,141,24
0,0,0,7229,111,141,24.6023
0,0,0,7230,111.237,142,24
0,0,0,7231,111.362,143,24
0,0,0,7232,111.487,144,24
0,0,0,7233,111.612,145,24
0,0,0,7234,111.736,146,24
0,0,0,7235,111.861,147,24
0,0,0,7236,111.986,148,24
0,0,0,7237,112,148.112,24
0,0,0,7238,112.111,149,24
0,0,0,7239,112,149,24.5954
0,0,0,7240,112.236,150,24
0,0,0,7241,112.361,151,24
-0,-0,-0,7470,106.806,108,25
-0,-0,-0,7471,106.931,109,25
-0,-0,-0,7472,107,109.552,25
-0,-0,-0,7473,107.056,110,25
-0,-0,-0,7474,107,110,25.3004
0,0,0,7475,107.181,111,25
0,0,0,7476,107,111,25.9705
0,0,0,7477,107.306,112,25
0,0,0,7478,107.43,113,25
0,0,0,7479,107.555,114,25
0,0,0,7480,107.68,115,25
0,0,0,7481,107.805,116,25
-0,-0,-0,7482,107.93,117,25
0,0,0,7483,108,117.562,25
0,0,0,7484,108.055,118,25
0,0,0,7485,108,118,25.2934
0,0,0,7486,108.179,119,25
0,0,0,7487,108,119,25.9636
0,0,0,7488,108.304,120,25
0,0,0,7489,108.429,121,25
0,0,0,7490,108.554,122,25
0,0,0,7491,108.679,123,25
0,0,0,7492,108.804,124,25
0,0,0,7493,108.929,125,25
0,0,0,7494,109,125.573,25
0,0,0,7495,109.053,126,25
0,0,0,7496,109,126,25.2864
0,0,0,7497,109.178,127,25
0,0,0,7498,109,127,25.9566
0,0,0,7499,109.303,128,25
0,0,0,7500,109.428,129,25
0,0,0,7501,109.553,130,25
0,0,0,7502,109.678,131,25
0,0,0,7503,109.802,132,25
0,0,0,7504,109.927,133,25
0,0,0,7505,110,133.583,25
0,0,0,7506,110.052,134,25
0,0,0,7507,110,134,25.2795
0,0,0,7508,110.177,135,25
0,0,0,7509,110,135,25.9496
0,0,0,7510,110.302,136,25
0,0,0,7511,110.427,137,25
0,0,0,7512,110.551,138,25
0,0,0,7513,110.676,139,25
0,0,0,7514,110.801,140,25
0,0,0,7515,110.926,141,25
0,0,0,7516,111,141.593,25
0,0,0,7517,111.051,142,25
0,0,0,7518,111,142,25.2725
0,0,0,7519,111.176,143,25
0,0,0,7520,111,143,25.9427
0,0,0,7521,111.3,144,25
0,0,0,7522,111.425,145,25
0,0,0,7523,111.55,146,25
0,0,0,7524,111.675,147,25
0,0,0,7525,111.8,148,25
0,0,0,7526,111.925,149,25
0,0,0,7527,112,149.604,25
0,0,0,7528,112.049,150,25
0,0,0,7529,112,150,25.2656
0,0,0,7530,112.174,151,25
0,0,0,7531,112,151,25.9357
-0,-0,-0,7775,106.62,108,26
-0,-0,-0,7776,106.745,109,26
-0,-0,-0,7777,106.87,110,26
-0,-0,-0,7778,106.995,111,26
0,0,0,7779,107,111.044,26
0,0,0,7780,107.119,112,26
0,0,0,7781,107,112,26.6407
0,0,0,7782,107.244,113,26
0,0,0,7783,107.369,114,26
0,0,0,7784,107.494,115,26
0,0,0,7785,107.619,116,26
0,0,0,7786,107.744,117,26
0,0,0,7787,107.868,118,26
0,0,0,7788,107.993,119,26
0,0,0,7789,108,119.054,26
0,0,0,7790,108.118,120,26
0,0,0,7791,108,120,26.6337
0,0,0,7792,108.243,121,26
0,0,0,7793,108.368,122,26
0,0,0,7794,108.493,123,26
0,0,0,7795,108.617,124,26
0,0,0,7796,108.742,125,26
0,0,0,7797,108.867,126,26
0,0,0,7798,108.992,127,26
0,0,0,7799,109,127.065,26
0,0,0,7800,109.117,128,26
0,0,0,7801,109,128,26.6268
0,0,0,7802,109.242,129,26
0,0,0,7803,109.366,130,26
0,0,0,7804,109.491,131,26
0,0,0,7805,109.616,132,26
0,0,0,7806,109.741,133,26
0,0,0,7807,109.866,134,26
0,0,0,7808,109.991,135,26
0,0,0,7809,110,135.075,26
0,0,0,7810,110.115,136,26
0,0,0,7811,110,136,26.6198
0,0,0,7812,110.24,137,26
0,0,0,7813,110.365,138,26
0,0,0,7814,110.49,139,26
0,0,0,7815,110.615,140,26
0,0,0,7816,110.74,141,26
0,0,0,7817,110.864,142,26
0,0,0,7818,110.989,143,26
0,0,0,7819,111,143.086,26
0,0,0,7820,111.114,144,26
0,0,0,7821,111,144,26.6129
0,0,0,7822,111.239,145,26
0,0,0,7823,111.364,146,26
0,0,0,7824,111.489,147,26
0,0,0,7825,111.614,148,26
0,0,0,7826,111.738,149,26
0,0,0,7827,111.863,150,26
0,0,0,7828,111.988,151,26
0,0,0,8057,106.434,108,27
0,0,0,8058,106.559,109,27
-0,-0,-0,8059,106.683,110,27
-0,-0,-0,8060,106.808,111,27
0,0,0,8061,106.933,112,27
0,0,0,8062,107,112.536,27
0,0,0,8063,107.058,113,27
0,0,0,8064,107,113,27.3109
0,0,0,8065,107.183,114,27
0,0,0,8066,107,114,27.981
0,0,0,8067,107.308,115,27
0,0,0,8068,107.432,116,27
0,0,0,8069,107.557,117,27
0,0,0,8070,107.682,118,27
0,0,0,8071,107.807,119,27
0,0,0,8072,107.932,120,27
0,0,0,8073,108,120.547,27
0,0,0,8074,108.057,121,27
0,0,0,8075,108,121,27.3039
0,0,0,8076,108.181,122,27
0,0,0,8077,108,122,27.9741
0,0,0,8078,108.306,123,27
0,0,0,8079,108.431,124,27
0,0,0,8080,108.556,125,27
0,0,0,8081,108.681,126,27
0,0,0,8082,108.806,127,27
0,0,0,8083,108.93,128,27
0,0,0,8084,109,128.557,27
0,0,0,8085,109.055,129,27
0,0,0,8086,109,129,27.297
0,0,0,8087,109.18,130,27
0,0,0,8088,109,130,27.9671
0,0,0,8089,109.305,131,27
0,0,0,8090,109.43,132,27
0,0,0,8091,109.555,133,27
0,0,0,8092,109.68,134,27
0,0,0,8093,109.804,135,27
0,0,0,8094,109.929,136,27
0,0,0,8095,110,136.567,27
0,0,0,8096,110.054,137,27
0,0,0,8097,110,137,27.29
0,0,0,8098,110.179,138,27
0,0,0,8099,110,138,27.9602
0,0,0,8100,110.304,139,27
0,0,0,8101,110.429,140,27
0,0,0,8102,110.553,141,27
0,0,0,8103,110.678,142,27
0,0,0,8104,110.803,143,27
0,0,0,8105,110.928,144,27
0,0,0,8106,111,144.578,27
0,0,0,8107,111.053,145,27
0,0,0,8108,111,145,27.283
0,0,0,8109,111.178,146,27
0,0,0,8110,111,146,27.9532
0,0,0,8111,111.302,147,27
0,0,0,8112,111.427,148,27
0,0,0,8113,111.552,149,27
0,0,0,8114,111.677,150,27
0,0,0,8115,111.802,151,27
0,0,0,8363,106.247,108,28
0,0,0,8364,106.372,109,28
-0,-0,-0,8365,106.497,110,28
-0,-0,-0,8366,106.622,111,28
0,0,0,8367,106.747,112,28
0,0,0,8368,106.872,113,28
0,0,0,8370,107,114.028,28
0,0,0,8371,107.121,115,28
0,0,0,8373,107.246,116,28
0,0,0,8374,107.371,117,28
0,0,0,8375,107.496,118,28
0,0,0,8376,107.621,119,28
0,0,0,8377,107.745,120,28
0,0,0,8378,107.87,121,28
0,0,0,8379,107.995,122,28
0,0,0,8380,108,122.039,28
0,0,0,8381,108.12,123,28
0,0,0,8382,108,123,28.6443
0,0,0,8383,108.245,124,28
0,0,0,8384,108.37,125,28
0,0,0,8385,108.495,126,28
0,0,0,8386,108.619,127,28
0,0,0,8387,108.744,128,28
0,0,0,8388,108.869,129,28
0,0,0,8389,108.994,130,28
0,0,0,8390,109,130.049,28
0,0,0,8391,109.119,131,28
0,0,0,8392,109,131,28.6373
0,0,0,8393,109.244,132,28
0,0,0,8394,109.368,133,28
0,0,0,8395,109.493,134,28
0,0,0,8396,109.618,135,28
0,0,0,8397,109.743,136,28
0,0,0,8398,109.868,137,28
0,0,0,8399,109.993,138,28
0,0,0,8400,110,138.059,28
0,0,0,8401,110.117,139,28
0,0,0,8402,110,139,28.6303
0,0,0,8403,110.242,140,28
0,0,0,8404,110.367,141,28
0,0,0,8405,110.492,142,28
0,0,0,8406,110.617,143,28
0,0,0,8407,110.742,144,28
0,0,0,8408,110.866,145,28
0,0,0,8409,110.991,146,28
0,0,0,8410,111,146.07,28
0,0,0,8411,111.116,147,28
0,0,0,8412,111,147,28.6234
0,0,0,8413,111.241,148,28
0,0,0,8414,111.366,149,28
0,0,0,8415,111.491,150,28
0,0,0,8416,111.615,151,28
0,0,0,8655,107.185,117,29
0,0,0,8657,107.31,118,29
0,0,0,8658,107.434,119,29
0,0,0,8659,107.559,120,29
0,0,0,8660,107.684,121,29
0,0,0,8661,107.809,122,29
0,0,0,8662,107.934,123,29
0,0,0,8663,108,123.531,29
0,0,0,8664,108.059,124,29
0,0,0,8666,108.183,125,29
0,0,0,8668,108.308,126,29
0,0,0,8669,108.433,127,29
0,0,0,8670,108.558,128,29
0,0,0,8671,108.683,129,29
0,0,0,8672,108.808,130,29
0,0,0,8673,108.932,131,29
0,0,0,8674,109,131.541,29
0,0,0,8675,109.057,132,29
0,0,0,8676,109,132,29.3075
0,0,0,8677,109.182,133,29
0,0,0,8678,109,133,29.9777
0,0,0,8679,109.307,134,29
0,0,0,8680,109.432,135,29
0,0,0,8681,109.557,136,29
0,0,0,8682,109.681,137,29
0,0,0,8683,109.806,138,29
0,0,0,8684,109.931,139,29
0,0,0,8685,110,139.552,29
0,0,0,8686,110.056,140,29
0,0,0,8687,110,140,29.3005
0,0,0,8688,110.181,141,29
0,0,0,8689,110,141,29.9707
0,0,0,8690,110.306,142,29
0,0,0,8691,110.43,143,29
0,0,0,8692,110.555,144,29
0,0,0,8693,110.68,145,29
0,0,0,8694,110.805,146,29
0,0,0,8695,110.93,147,29
0,0,0,8696,111,147.562,29
0,0,0,8697,111.055,148,29
0,0,0,8698,111,148,29.2936
0,0,0,8699,111.18,149,29
0,0,0,8700,111,149,29.9637
0,0,0,8701,111.304,150,29
0,0,0,8702,111.429,151,29
0,0,0,8976,108.496,129,30
0,0,0,8977,108.621,130,30
0,0,0,8978,108.746,131,30
0,0,0,8979,108.871,132,30
0,0,0,8981,109,133.033,30
0,0,0,8982,109.121,134,30
0,0,0,8984,109.246,135,30
0,0,0,8985,109.37,136,30
0,0,0,8986,109.495,137,30
0,0,0,8987,109.62,138,30
0,0,0,8988,109.745,139,30
0,0,0,8989,109.87,140,30
0,0,0,8990,109.995,141,30
0,0,0,8991,110,141.044,30
0,0,0,8992,110.119,142,30
0,0,0,8993,110,142,30.6409
0,0,0,8994,110.244,143,30
0,0,0,8995,110.369,144,30
0,0,0,8996,110.494,145,30
0,0,0,8997,110.619,146,30
0,0,0,8998,110.744,147,30
0,0,0,8999,110.868,148,30
0,0,0,9000,110.993,149,30
0,0,0,9001,111,149.054,30
0,0,0,9002,111.118,150,30
0,0,0,9003,111,150,30.6339
0,0,0,9004,111.243,151,30
0,0,0,9274,110,142.536,31
0,0,0,9275,110.058,143,31
0,0,0,9277,110.183,144,31
0,0,0,9279,110.308,145,31
0,0,0,9280,110.432,146,31
0,0,0,9281,110.557,147,31
0,0,0,9282,110.682,148,31
0,0,0,9283,110.807,149,31
0,0,0,9284,110.932,150,31
0,0,0,9285,111,150.546,31
0,0,0,9286,111.057,151,31
